gr,richness,caption,colour,shape,opacity,size
NX13A,562,Number of taxa: 562,#BCC812,circle,0.9,0.9
NX14A,402,Number of taxa: 402,#C1E311,circle,0.9,0.9
NX17A,353,Number of taxa: 353,#C1E311,circle,0.9,0.9
NX19A,620,Number of taxa: 620,#BCC812,circle,0.9,0.9
NX24A,311,Number of taxa: 311,#C1E311,circle,0.9,0.9
NX26A,453,Number of taxa: 453,#C1E311,circle,0.9,0.9
NX27A,380,Number of taxa: 380,#C1E311,circle,0.9,0.9
NX33A,353,Number of taxa: 353,#C1E311,circle,0.9,0.9
NX34A,680,Number of taxa: 680,#BCC812,circle,0.9,0.9
NX38A,357,Number of taxa: 357,#C1E311,circle,0.9,0.9
NX39A,397,Number of taxa: 397,#C1E311,circle,0.9,0.9
NX43A,584,Number of taxa: 584,#BCC812,circle,0.9,0.9
NX49A,372,Number of taxa: 372,#C1E311,circle,0.9,0.9
NX59A,476,Number of taxa: 476,#C1E311,circle,0.9,0.9
NX84A,531,Number of taxa: 531,#BCC812,circle,0.9,0.9
NX90A,495,Number of taxa: 495,#C1E311,circle,0.9,0.9
NX93A,408,Number of taxa: 408,#C1E311,circle,0.9,0.9
NY05A,407,Number of taxa: 407,#C1E311,circle,0.9,0.9
NY15A,894,Number of taxa: 894,#B7AD13,circle,0.9,0.9
NY28A,408,Number of taxa: 408,#C1E311,circle,0.9,0.9
NY39A,486,Number of taxa: 486,#C1E311,circle,0.9,0.9
NY49A,467,Number of taxa: 467,#C1E311,circle,0.9,0.9
NY64A,577,Number of taxa: 577,#BCC812,circle,0.9,0.9
NY72A,611,Number of taxa: 611,#BCC812,circle,0.9,0.9
NY73A,486,Number of taxa: 486,#C1E311,circle,0.9,0.9
NY81A,614,Number of taxa: 614,#BCC812,circle,0.9,0.9
NY90A,486,Number of taxa: 486,#C1E311,circle,0.9,0.9
NZ39A,281,Number of taxa: 281,#C1E311,circle,0.9,0.9
NZ72A,355,Number of taxa: 355,#C1E311,circle,0.9,0.9
O00A,330,Number of taxa: 330,#C1E311,circle,0.9,0.9
O01A,422,Number of taxa: 422,#C1E311,circle,0.9,0.9
O02A,606,Number of taxa: 606,#BCC812,circle,0.9,0.9
O04A,383,Number of taxa: 383,#C1E311,circle,0.9,0.9
O06A,462,Number of taxa: 462,#C1E311,circle,0.9,0.9
O09A,535,Number of taxa: 535,#BCC812,circle,0.9,0.9
O15A,417,Number of taxa: 417,#C1E311,circle,0.9,0.9
O16A,608,Number of taxa: 608,#BCC812,circle,0.9,0.9
O18A,494,Number of taxa: 494,#C1E311,circle,0.9,0.9
O25A,642,Number of taxa: 642,#BCC812,circle,0.9,0.9
O26A,409,Number of taxa: 409,#C1E311,circle,0.9,0.9
O30A,526,Number of taxa: 526,#BCC812,circle,0.9,0.9
O31A,148,Number of taxa: 148,#C6FF10,circle,0.9,0.9
O39A,76,Number of taxa: 76,#C6FF10,circle,0.9,0.9
Q30A,439,Number of taxa: 439,#C1E311,circle,0.9,0.9
Q31A,251,Number of taxa: 251,#C1E311,circle,0.9,0.9
Q40A,520,Number of taxa: 520,#BCC812,circle,0.9,0.9
Q41A,342,Number of taxa: 342,#C1E311,circle,0.9,0.9
Q50A,344,Number of taxa: 344,#C1E311,circle,0.9,0.9
Q51A,505,Number of taxa: 505,#BCC812,circle,0.9,0.9
Q60A,441,Number of taxa: 441,#C1E311,circle,0.9,0.9
Q70A,399,Number of taxa: 399,#C1E311,circle,0.9,0.9
Q71A,597,Number of taxa: 597,#BCC812,circle,0.9,0.9
Q73A,324,Number of taxa: 324,#C1E311,circle,0.9,0.9
Q74A,306,Number of taxa: 306,#C1E311,circle,0.9,0.9
Q75A,168,Number of taxa: 168,#C6FF10,circle,0.9,0.9
Q82A,385,Number of taxa: 385,#C1E311,circle,0.9,0.9
Q83A,410,Number of taxa: 410,#C1E311,circle,0.9,0.9
Q84A,403,Number of taxa: 403,#C1E311,circle,0.9,0.9
Q85A,316,Number of taxa: 316,#C1E311,circle,0.9,0.9
Q86A,203,Number of taxa: 203,#C6FF10,circle,0.9,0.9
Q90A,428,Number of taxa: 428,#C1E311,circle,0.9,0.9
Q92A,347,Number of taxa: 347,#C1E311,circle,0.9,0.9
Q93A,399,Number of taxa: 399,#C1E311,circle,0.9,0.9
Q94A,478,Number of taxa: 478,#C1E311,circle,0.9,0.9
Q95A,336,Number of taxa: 336,#C1E311,circle,0.9,0.9
Q96A,356,Number of taxa: 356,#C1E311,circle,0.9,0.9
R00A,346,Number of taxa: 346,#C1E311,circle,0.9,0.9
R01A,346,Number of taxa: 346,#C1E311,circle,0.9,0.9
R06A,297,Number of taxa: 297,#C1E311,circle,0.9,0.9
R08A,404,Number of taxa: 404,#C1E311,circle,0.9,0.9
R09A,427,Number of taxa: 427,#C1E311,circle,0.9,0.9
R10A,294,Number of taxa: 294,#C1E311,circle,0.9,0.9
R11A,316,Number of taxa: 316,#C1E311,circle,0.9,0.9
R12A,344,Number of taxa: 344,#C1E311,circle,0.9,0.9
R13A,377,Number of taxa: 377,#C1E311,circle,0.9,0.9
R14A,517,Number of taxa: 517,#BCC812,circle,0.9,0.9
R17A,348,Number of taxa: 348,#C1E311,circle,0.9,0.9
R18A,366,Number of taxa: 366,#C1E311,circle,0.9,0.9
R19A,496,Number of taxa: 496,#C1E311,circle,0.9,0.9
R20A,356,Number of taxa: 356,#C1E311,circle,0.9,0.9
R21A,330,Number of taxa: 330,#C1E311,circle,0.9,0.9
R22A,410,Number of taxa: 410,#C1E311,circle,0.9,0.9
R23A,447,Number of taxa: 447,#C1E311,circle,0.9,0.9
R24A,578,Number of taxa: 578,#BCC812,circle,0.9,0.9
R27A,382,Number of taxa: 382,#C1E311,circle,0.9,0.9
R29A,582,Number of taxa: 582,#BCC812,circle,0.9,0.9
R31A,353,Number of taxa: 353,#C1E311,circle,0.9,0.9
R32A,345,Number of taxa: 345,#C1E311,circle,0.9,0.9
R33A,366,Number of taxa: 366,#C1E311,circle,0.9,0.9
R34A,528,Number of taxa: 528,#BCC812,circle,0.9,0.9
R35A,534,Number of taxa: 534,#BCC812,circle,0.9,0.9
R36A,438,Number of taxa: 438,#C1E311,circle,0.9,0.9
R39A,665,Number of taxa: 665,#BCC812,circle,0.9,0.9
R40A,404,Number of taxa: 404,#C1E311,circle,0.9,0.9
R41A,438,Number of taxa: 438,#C1E311,circle,0.9,0.9
R42A,378,Number of taxa: 378,#C1E311,circle,0.9,0.9
R43A,412,Number of taxa: 412,#C1E311,circle,0.9,0.9
R47A,441,Number of taxa: 441,#C1E311,circle,0.9,0.9
R49A,487,Number of taxa: 487,#C1E311,circle,0.9,0.9
R50A,514,Number of taxa: 514,#BCC812,circle,0.9,0.9
R51A,544,Number of taxa: 544,#BCC812,circle,0.9,0.9
R53A,426,Number of taxa: 426,#C1E311,circle,0.9,0.9
R54A,437,Number of taxa: 437,#C1E311,circle,0.9,0.9
R56A,305,Number of taxa: 305,#C1E311,circle,0.9,0.9
R57A,395,Number of taxa: 395,#C1E311,circle,0.9,0.9
R60A,546,Number of taxa: 546,#BCC812,circle,0.9,0.9
R62A,438,Number of taxa: 438,#C1E311,circle,0.9,0.9
R63A,405,Number of taxa: 405,#C1E311,circle,0.9,0.9
R64A,478,Number of taxa: 478,#C1E311,circle,0.9,0.9
R65A,535,Number of taxa: 535,#BCC812,circle,0.9,0.9
R67A,426,Number of taxa: 426,#C1E311,circle,0.9,0.9
R69A,307,Number of taxa: 307,#C1E311,circle,0.9,0.9
R70A,507,Number of taxa: 507,#BCC812,circle,0.9,0.9
R71A,380,Number of taxa: 380,#C1E311,circle,0.9,0.9
R72A,381,Number of taxa: 381,#C1E311,circle,0.9,0.9
R73A,341,Number of taxa: 341,#C1E311,circle,0.9,0.9
R74A,410,Number of taxa: 410,#C1E311,circle,0.9,0.9
R76A,392,Number of taxa: 392,#C1E311,circle,0.9,0.9
R77A,492,Number of taxa: 492,#C1E311,circle,0.9,0.9
R82A,386,Number of taxa: 386,#C1E311,circle,0.9,0.9
R84A,417,Number of taxa: 417,#C1E311,circle,0.9,0.9
R85A,450,Number of taxa: 450,#C1E311,circle,0.9,0.9
R88A,562,Number of taxa: 562,#BCC812,circle,0.9,0.9
R89A,653,Number of taxa: 653,#BCC812,circle,0.9,0.9
R91A,391,Number of taxa: 391,#C1E311,circle,0.9,0.9
R93A,369,Number of taxa: 369,#C1E311,circle,0.9,0.9
R95A,390,Number of taxa: 390,#C1E311,circle,0.9,0.9
R96A,394,Number of taxa: 394,#C1E311,circle,0.9,0.9
R97A,516,Number of taxa: 516,#BCC812,circle,0.9,0.9
R98A,529,Number of taxa: 529,#BCC812,circle,0.9,0.9
R99A,557,Number of taxa: 557,#BCC812,circle,0.9,0.9
S01A,470,Number of taxa: 470,#C1E311,circle,0.9,0.9
S04A,468,Number of taxa: 468,#C1E311,circle,0.9,0.9
S05A,479,Number of taxa: 479,#C1E311,circle,0.9,0.9
S06A,439,Number of taxa: 439,#C1E311,circle,0.9,0.9
S07A,466,Number of taxa: 466,#C1E311,circle,0.9,0.9
S08A,463,Number of taxa: 463,#C1E311,circle,0.9,0.9
S15A,487,Number of taxa: 487,#C1E311,circle,0.9,0.9
S17A,465,Number of taxa: 465,#C1E311,circle,0.9,0.9
S18A,589,Number of taxa: 589,#BCC812,circle,0.9,0.9
S20A,509,Number of taxa: 509,#BCC812,circle,0.9,0.9
S23A,511,Number of taxa: 511,#BCC812,circle,0.9,0.9
S25A,365,Number of taxa: 365,#C1E311,circle,0.9,0.9
S26A,436,Number of taxa: 436,#C1E311,circle,0.9,0.9
S27A,399,Number of taxa: 399,#C1E311,circle,0.9,0.9
S28A,408,Number of taxa: 408,#C1E311,circle,0.9,0.9
S31A,556,Number of taxa: 556,#BCC812,circle,0.9,0.9
S35A,403,Number of taxa: 403,#C1E311,circle,0.9,0.9
S43A,378,Number of taxa: 378,#C1E311,circle,0.9,0.9
S54A,613,Number of taxa: 613,#BCC812,circle,0.9,0.9
S56A,462,Number of taxa: 462,#C1E311,circle,0.9,0.9
S57A,468,Number of taxa: 468,#C1E311,circle,0.9,0.9
S68A,384,Number of taxa: 384,#C1E311,circle,0.9,0.9
S87A,531,Number of taxa: 531,#BCC812,circle,0.9,0.9
S88A,502,Number of taxa: 502,#BCC812,circle,0.9,0.9
S99A,402,Number of taxa: 402,#C1E311,circle,0.9,0.9
SC36A,223,Number of taxa: 223,#C6FF10,circle,0.9,0.9
SD08A,428,Number of taxa: 428,#C1E311,circle,0.9,0.9
SD35A,242,Number of taxa: 242,#C6FF10,circle,0.9,0.9
SH12A,747,Number of taxa: 747,#BCC812,circle,0.9,0.9
SH13A,558,Number of taxa: 558,#BCC812,circle,0.9,0.9
SH24A,626,Number of taxa: 626,#BCC812,circle,0.9,0.9
SH29A,380,Number of taxa: 380,#C1E311,circle,0.9,0.9
SH36A,829,Number of taxa: 829,#B7AD13,circle,0.9,0.9
SH45A,887,Number of taxa: 887,#B7AD13,circle,0.9,0.9
SH50A,720,Number of taxa: 720,#BCC812,circle,0.9,0.9
SH51A,470,Number of taxa: 470,#C1E311,circle,0.9,0.9
SH62A,503,Number of taxa: 503,#BCC812,circle,0.9,0.9
SH68A,692,Number of taxa: 692,#BCC812,circle,0.9,0.9
SH73A,531,Number of taxa: 531,#BCC812,circle,0.9,0.9
SM70A,637,Number of taxa: 637,#BCC812,circle,0.9,0.9
SM71A,291,Number of taxa: 291,#C1E311,circle,0.9,0.9
SM73A,359,Number of taxa: 359,#C1E311,circle,0.9,0.9
SM83A,676,Number of taxa: 676,#BCC812,circle,0.9,0.9
SM94A,369,Number of taxa: 369,#C1E311,circle,0.9,0.9
SN13A,614,Number of taxa: 614,#BCC812,circle,0.9,0.9
SN15A,537,Number of taxa: 537,#BCC812,circle,0.9,0.9
SN33A,708,Number of taxa: 708,#BCC812,circle,0.9,0.9
SN36A,356,Number of taxa: 356,#C1E311,circle,0.9,0.9
SN59A,539,Number of taxa: 539,#BCC812,circle,0.9,0.9
SN86A,404,Number of taxa: 404,#C1E311,circle,0.9,0.9
SR89A,530,Number of taxa: 530,#BCC812,circle,0.9,0.9
SS11A,338,Number of taxa: 338,#C1E311,circle,0.9,0.9
SS14A,525,Number of taxa: 525,#BCC812,circle,0.9,0.9
SS75A,234,Number of taxa: 234,#C6FF10,circle,0.9,0.9
ST25A,876,Number of taxa: 876,#B7AD13,circle,0.9,0.9
SV90A,336,Number of taxa: 336,#C1E311,circle,0.9,0.9
SW44A,375,Number of taxa: 375,#C1E311,circle,0.9,0.9
SW81A,338,Number of taxa: 338,#C1E311,circle,0.9,0.9
SW82A,538,Number of taxa: 538,#BCC812,circle,0.9,0.9
SW98A,608,Number of taxa: 608,#BCC812,circle,0.9,0.9
SX03A,272,Number of taxa: 272,#C1E311,circle,0.9,0.9
SX14A,152,Number of taxa: 152,#C6FF10,circle,0.9,0.9
SY66A,481,Number of taxa: 481,#C1E311,circle,0.9,0.9
SY77A,464,Number of taxa: 464,#C1E311,circle,0.9,0.9
T00A,702,Number of taxa: 702,#BCC812,circle,0.9,0.9
T06A,603,Number of taxa: 603,#BCC812,circle,0.9,0.9
T07A,482,Number of taxa: 482,#C1E311,circle,0.9,0.9
T38A,445,Number of taxa: 445,#C1E311,circle,0.9,0.9
T39A,473,Number of taxa: 473,#C1E311,circle,0.9,0.9
TA18A,381,Number of taxa: 381,#C1E311,circle,0.9,0.9
TA41A,550,Number of taxa: 550,#BCC812,circle,0.9,0.9
TR47A,65,Number of taxa: 65,#C6FF10,circle,0.9,0.9
V36A,298,Number of taxa: 298,#C1E311,circle,0.9,0.9
V37A,428,Number of taxa: 428,#C1E311,circle,0.9,0.9
V39A,351,Number of taxa: 351,#C1E311,circle,0.9,0.9
V44A,322,Number of taxa: 322,#C1E311,circle,0.9,0.9
V46A,414,Number of taxa: 414,#C1E311,circle,0.9,0.9
V48A,373,Number of taxa: 373,#C1E311,circle,0.9,0.9
V54A,400,Number of taxa: 400,#C1E311,circle,0.9,0.9
V55A,581,Number of taxa: 581,#BCC812,circle,0.9,0.9
V56A,464,Number of taxa: 464,#C1E311,circle,0.9,0.9
V57A,334,Number of taxa: 334,#C1E311,circle,0.9,0.9
V58A,379,Number of taxa: 379,#C1E311,circle,0.9,0.9
V59A,368,Number of taxa: 368,#C1E311,circle,0.9,0.9
V65A,460,Number of taxa: 460,#C1E311,circle,0.9,0.9
V66A,461,Number of taxa: 461,#C1E311,circle,0.9,0.9
V67A,330,Number of taxa: 330,#C1E311,circle,0.9,0.9
V68A,366,Number of taxa: 366,#C1E311,circle,0.9,0.9
V69A,457,Number of taxa: 457,#C1E311,circle,0.9,0.9
V72A,504,Number of taxa: 504,#BCC812,circle,0.9,0.9
V73A,356,Number of taxa: 356,#C1E311,circle,0.9,0.9
V74A,477,Number of taxa: 477,#C1E311,circle,0.9,0.9
V78A,495,Number of taxa: 495,#C1E311,circle,0.9,0.9
V79A,561,Number of taxa: 561,#BCC812,circle,0.9,0.9
V82A,425,Number of taxa: 425,#C1E311,circle,0.9,0.9
V83A,487,Number of taxa: 487,#C1E311,circle,0.9,0.9
V89A,482,Number of taxa: 482,#C1E311,circle,0.9,0.9
V92A,590,Number of taxa: 590,#BCC812,circle,0.9,0.9
V93A,592,Number of taxa: 592,#BCC812,circle,0.9,0.9
W04A,412,Number of taxa: 412,#C1E311,circle,0.9,0.9
W08A,498,Number of taxa: 498,#C1E311,circle,0.9,0.9
W09A,442,Number of taxa: 442,#C1E311,circle,0.9,0.9
W12A,391,Number of taxa: 391,#C1E311,circle,0.9,0.9
W18A,375,Number of taxa: 375,#C1E311,circle,0.9,0.9
W19A,388,Number of taxa: 388,#C1E311,circle,0.9,0.9
W26A,514,Number of taxa: 514,#BCC812,circle,0.9,0.9
W27A,484,Number of taxa: 484,#C1E311,circle,0.9,0.9
W28A,485,Number of taxa: 485,#C1E311,circle,0.9,0.9
W29A,485,Number of taxa: 485,#C1E311,circle,0.9,0.9
W34A,451,Number of taxa: 451,#C1E311,circle,0.9,0.9
W37A,572,Number of taxa: 572,#BCC812,circle,0.9,0.9
W39A,489,Number of taxa: 489,#C1E311,circle,0.9,0.9
W43A,516,Number of taxa: 516,#BCC812,circle,0.9,0.9
W47A,518,Number of taxa: 518,#BCC812,circle,0.9,0.9
W48A,379,Number of taxa: 379,#C1E311,circle,0.9,0.9
W49A,371,Number of taxa: 371,#C1E311,circle,0.9,0.9
W53A,266,Number of taxa: 266,#C1E311,circle,0.9,0.9
W68A,509,Number of taxa: 509,#BCC812,circle,0.9,0.9
W69A,540,Number of taxa: 540,#BCC812,circle,0.9,0.9
W74A,185,Number of taxa: 185,#C6FF10,circle,0.9,0.9
W78A,503,Number of taxa: 503,#BCC812,circle,0.9,0.9
W85A,139,Number of taxa: 139,#C6FF10,circle,0.9,0.9
W88A,411,Number of taxa: 411,#C1E311,circle,0.9,0.9
W96A,604,Number of taxa: 604,#BCC812,circle,0.9,0.9
W98A,451,Number of taxa: 451,#C1E311,circle,0.9,0.9
WA60A,495,Number of taxa: 495,#C1E311,circle,0.9,0.9
WV48A,432,Number of taxa: 432,#C1E311,circle,0.9,0.9
X06A,273,Number of taxa: 273,#C1E311,circle,0.9,0.9
X17A,696,Number of taxa: 696,#BCC812,circle,0.9,0.9
X38A,342,Number of taxa: 342,#C1E311,circle,0.9,0.9
X49A,574,Number of taxa: 574,#BCC812,circle,0.9,0.9
X79A,374,Number of taxa: 374,#C1E311,circle,0.9,0.9
X99A,289,Number of taxa: 289,#C1E311,circle,0.9,0.9
B73A,111,Number of taxa: 111,#C6FF10,circle,0.9,0.9
C35A,216,Number of taxa: 216,#C6FF10,circle,0.9,0.9
D05A,302,Number of taxa: 302,#C1E311,circle,0.9,0.9
F50A,276,Number of taxa: 276,#C1E311,circle,0.9,0.9
F51A,153,Number of taxa: 153,#C6FF10,circle,0.9,0.9
F52A,171,Number of taxa: 171,#C6FF10,circle,0.9,0.9
F62A,343,Number of taxa: 343,#C1E311,circle,0.9,0.9
F63A,374,Number of taxa: 374,#C1E311,circle,0.9,0.9
F64A,102,Number of taxa: 102,#C6FF10,circle,0.9,0.9
F82A,343,Number of taxa: 343,#C1E311,circle,0.9,0.9
F84A,301,Number of taxa: 301,#C1E311,circle,0.9,0.9
F91A,341,Number of taxa: 341,#C1E311,circle,0.9,0.9
F94A,271,Number of taxa: 271,#C1E311,circle,0.9,0.9
G47A,190,Number of taxa: 190,#C6FF10,circle,0.9,0.9
G55A,170,Number of taxa: 170,#C6FF10,circle,0.9,0.9
G76A,297,Number of taxa: 297,#C1E311,circle,0.9,0.9
HP51A,233,Number of taxa: 233,#C6FF10,circle,0.9,0.9
HU14A,178,Number of taxa: 178,#C6FF10,circle,0.9,0.9
HU16A,213,Number of taxa: 213,#C6FF10,circle,0.9,0.9
HU28A,272,Number of taxa: 272,#C1E311,circle,0.9,0.9
HU38A,365,Number of taxa: 365,#C1E311,circle,0.9,0.9
HU39A,281,Number of taxa: 281,#C1E311,circle,0.9,0.9
HU40A,207,Number of taxa: 207,#C6FF10,circle,0.9,0.9
HU41A,304,Number of taxa: 304,#C1E311,circle,0.9,0.9
HU53A,205,Number of taxa: 205,#C6FF10,circle,0.9,0.9
HU54A,269,Number of taxa: 269,#C1E311,circle,0.9,0.9
HU55A,134,Number of taxa: 134,#C6FF10,circle,0.9,0.9
HU67A,218,Number of taxa: 218,#C6FF10,circle,0.9,0.9
HW83A,71,Number of taxa: 71,#C6FF10,circle,0.9,0.9
HY54A,158,Number of taxa: 158,#C6FF10,circle,0.9,0.9
HY55A,194,Number of taxa: 194,#C6FF10,circle,0.9,0.9
HY60A,136,Number of taxa: 136,#C6FF10,circle,0.9,0.9
HY61A,135,Number of taxa: 135,#C6FF10,circle,0.9,0.9
HY73A,86,Number of taxa: 86,#C6FF10,circle,0.9,0.9
HZ16A,72,Number of taxa: 72,#C6FF10,circle,0.9,0.9
HZ17A,86,Number of taxa: 86,#C6FF10,circle,0.9,0.9
HZ26A,151,Number of taxa: 151,#C6FF10,circle,0.9,0.9
L46A,214,Number of taxa: 214,#C6FF10,circle,0.9,0.9
L54A,486,Number of taxa: 486,#C1E311,circle,0.9,0.9
L67A,377,Number of taxa: 377,#C1E311,circle,0.9,0.9
L71A,214,Number of taxa: 214,#C6FF10,circle,0.9,0.9
NA00A,125,Number of taxa: 125,#C6FF10,circle,0.9,0.9
NA92A,307,Number of taxa: 307,#C1E311,circle,0.9,0.9
NB11A,279,Number of taxa: 279,#C1E311,circle,0.9,0.9
NB14A,350,Number of taxa: 350,#C1E311,circle,0.9,0.9
NB30A,231,Number of taxa: 231,#C6FF10,circle,0.9,0.9
NB35A,338,Number of taxa: 338,#C1E311,circle,0.9,0.9
NB46A,291,Number of taxa: 291,#C1E311,circle,0.9,0.9
NB52A,127,Number of taxa: 127,#C6FF10,circle,0.9,0.9
NB55A,288,Number of taxa: 288,#C1E311,circle,0.9,0.9
NC15A,339,Number of taxa: 339,#C1E311,circle,0.9,0.9
NC16A,254,Number of taxa: 254,#C1E311,circle,0.9,0.9
NC26A,374,Number of taxa: 374,#C1E311,circle,0.9,0.9
NC27A,255,Number of taxa: 255,#C1E311,circle,0.9,0.9
NC32A,365,Number of taxa: 365,#C1E311,circle,0.9,0.9
NC35A,333,Number of taxa: 333,#C1E311,circle,0.9,0.9
NC37A,297,Number of taxa: 297,#C1E311,circle,0.9,0.9
NC41A,282,Number of taxa: 282,#C1E311,circle,0.9,0.9
NC43A,235,Number of taxa: 235,#C6FF10,circle,0.9,0.9
NC44A,359,Number of taxa: 359,#C1E311,circle,0.9,0.9
NC54A,336,Number of taxa: 336,#C1E311,circle,0.9,0.9
NC62A,242,Number of taxa: 242,#C6FF10,circle,0.9,0.9
NC63A,319,Number of taxa: 319,#C1E311,circle,0.9,0.9
NC72A,209,Number of taxa: 209,#C6FF10,circle,0.9,0.9
NC93A,251,Number of taxa: 251,#C1E311,circle,0.9,0.9
NC95A,262,Number of taxa: 262,#C1E311,circle,0.9,0.9
ND07A,251,Number of taxa: 251,#C1E311,circle,0.9,0.9
ND17A,311,Number of taxa: 311,#C1E311,circle,0.9,0.9
ND47A,138,Number of taxa: 138,#C6FF10,circle,0.9,0.9
ND59A,154,Number of taxa: 154,#C6FF10,circle,0.9,0.9
NF09A,215,Number of taxa: 215,#C6FF10,circle,0.9,0.9
NF19A,171,Number of taxa: 171,#C6FF10,circle,0.9,0.9
NF56A,51,Number of taxa: 51,#C6FF10,circle,0.9,0.9
NF60A,491,Number of taxa: 491,#C1E311,circle,0.9,0.9
NF66A,276,Number of taxa: 276,#C1E311,circle,0.9,0.9
NF67A,245,Number of taxa: 245,#C6FF10,circle,0.9,0.9
NF74A,412,Number of taxa: 412,#C1E311,circle,0.9,0.9
NF77A,438,Number of taxa: 438,#C1E311,circle,0.9,0.9
NF80A,97,Number of taxa: 97,#C6FF10,circle,0.9,0.9
NF81A,309,Number of taxa: 309,#C1E311,circle,0.9,0.9
NF83A,349,Number of taxa: 349,#C1E311,circle,0.9,0.9
NF84A,365,Number of taxa: 365,#C1E311,circle,0.9,0.9
NF85A,494,Number of taxa: 494,#C1E311,circle,0.9,0.9
NF88A,335,Number of taxa: 335,#C1E311,circle,0.9,0.9
NF89A,117,Number of taxa: 117,#C6FF10,circle,0.9,0.9
NF95A,192,Number of taxa: 192,#C6FF10,circle,0.9,0.9
NF97A,298,Number of taxa: 298,#C1E311,circle,0.9,0.9
NF99A,371,Number of taxa: 371,#C1E311,circle,0.9,0.9
NG07A,135,Number of taxa: 135,#C6FF10,circle,0.9,0.9
NG13A,205,Number of taxa: 205,#C6FF10,circle,0.9,0.9
NG18A,229,Number of taxa: 229,#C6FF10,circle,0.9,0.9
NG31A,287,Number of taxa: 287,#C1E311,circle,0.9,0.9
NG49A,227,Number of taxa: 227,#C6FF10,circle,0.9,0.9
NG64A,285,Number of taxa: 285,#C1E311,circle,0.9,0.9
NG78A,303,Number of taxa: 303,#C1E311,circle,0.9,0.9
NG79A,197,Number of taxa: 197,#C6FF10,circle,0.9,0.9
NH01A,346,Number of taxa: 346,#C1E311,circle,0.9,0.9
NH03A,264,Number of taxa: 264,#C1E311,circle,0.9,0.9
NH07A,276,Number of taxa: 276,#C1E311,circle,0.9,0.9
NH09A,304,Number of taxa: 304,#C1E311,circle,0.9,0.9
NH12A,386,Number of taxa: 386,#C1E311,circle,0.9,0.9
NH16A,272,Number of taxa: 272,#C1E311,circle,0.9,0.9
NH60A,284,Number of taxa: 284,#C1E311,circle,0.9,0.9
NH61A,278,Number of taxa: 278,#C1E311,circle,0.9,0.9
NH71A,304,Number of taxa: 304,#C1E311,circle,0.9,0.9
NJ00A,308,Number of taxa: 308,#C1E311,circle,0.9,0.9
NJ10A,414,Number of taxa: 414,#C1E311,circle,0.9,0.9
NL57A,108,Number of taxa: 108,#C6FF10,circle,0.9,0.9
NL58A,336,Number of taxa: 336,#C1E311,circle,0.9,0.9
NL68A,228,Number of taxa: 228,#C6FF10,circle,0.9,0.9
NL79A,182,Number of taxa: 182,#C6FF10,circle,0.9,0.9
NL93A,336,Number of taxa: 336,#C1E311,circle,0.9,0.9
NM05A,250,Number of taxa: 250,#C1E311,circle,0.9,0.9
NM16A,182,Number of taxa: 182,#C6FF10,circle,0.9,0.9
NM19A,120,Number of taxa: 120,#C6FF10,circle,0.9,0.9
NM21A,273,Number of taxa: 273,#C1E311,circle,0.9,0.9
NM23A,170,Number of taxa: 170,#C6FF10,circle,0.9,0.9
NM24A,256,Number of taxa: 256,#C1E311,circle,0.9,0.9
NM37A,214,Number of taxa: 214,#C6FF10,circle,0.9,0.9
NM40A,303,Number of taxa: 303,#C1E311,circle,0.9,0.9
NM51A,183,Number of taxa: 183,#C6FF10,circle,0.9,0.9
NM59A,220,Number of taxa: 220,#C6FF10,circle,0.9,0.9
NM61A,287,Number of taxa: 287,#C1E311,circle,0.9,0.9
NM99A,327,Number of taxa: 327,#C1E311,circle,0.9,0.9
NN13A,381,Number of taxa: 381,#C1E311,circle,0.9,0.9
NN35A,303,Number of taxa: 303,#C1E311,circle,0.9,0.9
NN56A,328,Number of taxa: 328,#C1E311,circle,0.9,0.9
NN66A,342,Number of taxa: 342,#C1E311,circle,0.9,0.9
NN78A,322,Number of taxa: 322,#C1E311,circle,0.9,0.9
NN88A,291,Number of taxa: 291,#C1E311,circle,0.9,0.9
NN89A,434,Number of taxa: 434,#C1E311,circle,0.9,0.9
NN98A,297,Number of taxa: 297,#C1E311,circle,0.9,0.9
NN99A,306,Number of taxa: 306,#C1E311,circle,0.9,0.9
NO07A,451,Number of taxa: 451,#C1E311,circle,0.9,0.9
NO28A,360,Number of taxa: 360,#C1E311,circle,0.9,0.9
NR16A,247,Number of taxa: 247,#C6FF10,circle,0.9,0.9
NR24A,423,Number of taxa: 423,#C1E311,circle,0.9,0.9
NR38A,453,Number of taxa: 453,#C1E311,circle,0.9,0.9
NR50A,267,Number of taxa: 267,#C1E311,circle,0.9,0.9
NR51A,314,Number of taxa: 314,#C1E311,circle,0.9,0.9
NR58A,353,Number of taxa: 353,#C1E311,circle,0.9,0.9
NR59A,273,Number of taxa: 273,#C1E311,circle,0.9,0.9
NS01A,154,Number of taxa: 154,#C6FF10,circle,0.9,0.9
NX03A,330,Number of taxa: 330,#C1E311,circle,0.9,0.9
NX09A,193,Number of taxa: 193,#C6FF10,circle,0.9,0.9
O35A,409,Number of taxa: 409,#C1E311,circle,0.9,0.9
Q62A,177,Number of taxa: 177,#C6FF10,circle,0.9,0.9
Q63A,237,Number of taxa: 237,#C6FF10,circle,0.9,0.9
Q64A,128,Number of taxa: 128,#C6FF10,circle,0.9,0.9
Q97A,219,Number of taxa: 219,#C6FF10,circle,0.9,0.9
