gr,richness,caption,colour,shape,opacity,size
SN81,725,Number of taxa: 725,#BCC812,square,0.9,0.9
SN83,638,Number of taxa: 638,#BCC812,square,0.9,0.9
SN91,561,Number of taxa: 561,#BCC812,square,0.9,0.9
SN92,678,Number of taxa: 678,#BCC812,square,0.9,0.9
SN93,566,Number of taxa: 566,#BCC812,square,0.9,0.9
SN94,618,Number of taxa: 618,#BCC812,square,0.9,0.9
SO00,903,Number of taxa: 903,#B7AD13,square,0.9,0.9
SO02,828,Number of taxa: 828,#B7AD13,square,0.9,0.9
SO03,641,Number of taxa: 641,#BCC812,square,0.9,0.9
SO11,833,Number of taxa: 833,#B7AD13,square,0.9,0.9
SO12,836,Number of taxa: 836,#B7AD13,square,0.9,0.9
SO14,842,Number of taxa: 842,#B7AD13,square,0.9,0.9
SO15,645,Number of taxa: 645,#BCC812,square,0.9,0.9
SO17,602,Number of taxa: 602,#BCC812,square,0.9,0.9
SO23,704,Number of taxa: 704,#BCC812,square,0.9,0.9
SO24,876,Number of taxa: 876,#B7AD13,square,0.9,0.9
SO25,870,Number of taxa: 870,#B7AD13,square,0.9,0.9
SO28,735,Number of taxa: 735,#BCC812,square,0.9,0.9
SO34,791,Number of taxa: 791,#B7AD13,square,0.9,0.9
SO35,772,Number of taxa: 772,#B7AD13,square,0.9,0.9
SO42,853,Number of taxa: 853,#B7AD13,square,0.9,0.9
SO43,841,Number of taxa: 841,#B7AD13,square,0.9,0.9
SO45,795,Number of taxa: 795,#B7AD13,square,0.9,0.9
SO52,905,Number of taxa: 905,#B7AD13,square,0.9,0.9
SO54,841,Number of taxa: 841,#B7AD13,square,0.9,0.9
SO55,791,Number of taxa: 791,#B7AD13,square,0.9,0.9
SO63,811,Number of taxa: 811,#B7AD13,square,0.9,0.9
SO64,748,Number of taxa: 748,#BCC812,square,0.9,0.9
SO65,769,Number of taxa: 769,#B7AD13,square,0.9,0.9
SO70,975,Number of taxa: 975,#B7AD13,square,0.9,0.9
SO79,860,Number of taxa: 860,#B7AD13,square,0.9,0.9
SO83,1142,Number of taxa: 1142,#B29215,square,0.9,0.9
SO85,1301,Number of taxa: 1301,#AD7716,square,0.9,0.9
SO86,1197,Number of taxa: 1197,#B29215,square,0.9,0.9
SO90,920,Number of taxa: 920,#B7AD13,square,0.9,0.9
SO92,1040,Number of taxa: 1040,#B29215,square,0.9,0.9
SO93,1085,Number of taxa: 1085,#B29215,square,0.9,0.9
SO96,1141,Number of taxa: 1141,#B29215,square,0.9,0.9
SO97,1167,Number of taxa: 1167,#B29215,square,0.9,0.9
SO98,1342,Number of taxa: 1342,#AD7716,square,0.9,0.9
SP00,949,Number of taxa: 949,#B7AD13,square,0.9,0.9
SP02,946,Number of taxa: 946,#B7AD13,square,0.9,0.9
SP03,983,Number of taxa: 983,#B7AD13,square,0.9,0.9
SP06,1092,Number of taxa: 1092,#B29215,square,0.9,0.9
SP07,1158,Number of taxa: 1158,#B29215,square,0.9,0.9
SP11,783,Number of taxa: 783,#B7AD13,square,0.9,0.9
SP14,854,Number of taxa: 854,#B7AD13,square,0.9,0.9
SP15,991,Number of taxa: 991,#B7AD13,square,0.9,0.9
SP23,868,Number of taxa: 868,#B7AD13,square,0.9,0.9
SP24,866,Number of taxa: 866,#B7AD13,square,0.9,0.9
SP25,994,Number of taxa: 994,#B7AD13,square,0.9,0.9
SP35,936,Number of taxa: 936,#B7AD13,square,0.9,0.9
SP38,937,Number of taxa: 937,#B7AD13,square,0.9,0.9
SP43,957,Number of taxa: 957,#B7AD13,square,0.9,0.9
SP44,946,Number of taxa: 946,#B7AD13,square,0.9,0.9
SP45,841,Number of taxa: 841,#B7AD13,square,0.9,0.9
SP48,815,Number of taxa: 815,#B7AD13,square,0.9,0.9
SP49,1015,Number of taxa: 1015,#B29215,square,0.9,0.9
SP54,731,Number of taxa: 731,#BCC812,square,0.9,0.9
SP55,816,Number of taxa: 816,#B7AD13,square,0.9,0.9
SP56,820,Number of taxa: 820,#B7AD13,square,0.9,0.9
SP62,873,Number of taxa: 873,#B7AD13,square,0.9,0.9
SP64,758,Number of taxa: 758,#B7AD13,square,0.9,0.9
SP65,716,Number of taxa: 716,#BCC812,square,0.9,0.9
SP66,751,Number of taxa: 751,#B7AD13,square,0.9,0.9
SP68,802,Number of taxa: 802,#B7AD13,square,0.9,0.9
SP69,869,Number of taxa: 869,#B7AD13,square,0.9,0.9
SP70,1024,Number of taxa: 1024,#B29215,square,0.9,0.9
SP74,802,Number of taxa: 802,#B7AD13,square,0.9,0.9
SP75,861,Number of taxa: 861,#B7AD13,square,0.9,0.9
SP78,810,Number of taxa: 810,#B7AD13,square,0.9,0.9
SP79,811,Number of taxa: 811,#B7AD13,square,0.9,0.9
SP81,972,Number of taxa: 972,#B7AD13,square,0.9,0.9
SP82,925,Number of taxa: 925,#B7AD13,square,0.9,0.9
SP84,997,Number of taxa: 997,#B7AD13,square,0.9,0.9
SP86,843,Number of taxa: 843,#B7AD13,square,0.9,0.9
SP87,853,Number of taxa: 853,#B7AD13,square,0.9,0.9
SP88,922,Number of taxa: 922,#B7AD13,square,0.9,0.9
SP95,892,Number of taxa: 892,#B7AD13,square,0.9,0.9
SP96,910,Number of taxa: 910,#B7AD13,square,0.9,0.9
SP97,853,Number of taxa: 853,#B7AD13,square,0.9,0.9
SP98,818,Number of taxa: 818,#B7AD13,square,0.9,0.9
SP99,910,Number of taxa: 910,#B7AD13,square,0.9,0.9
SR99,807,Number of taxa: 807,#B7AD13,square,0.9,0.9
SS10,511,Number of taxa: 511,#BCC812,square,0.9,0.9
SS19,733,Number of taxa: 733,#BCC812,square,0.9,0.9
SS49,1057,Number of taxa: 1057,#B29215,square,0.9,0.9
SS64,850,Number of taxa: 850,#B7AD13,square,0.9,0.9
SS70,802,Number of taxa: 802,#B7AD13,square,0.9,0.9
SS78,982,Number of taxa: 982,#B7AD13,square,0.9,0.9
SS82,728,Number of taxa: 728,#BCC812,square,0.9,0.9
SS87,928,Number of taxa: 928,#B7AD13,square,0.9,0.9
SS93,885,Number of taxa: 885,#B7AD13,square,0.9,0.9
SS97,755,Number of taxa: 755,#B7AD13,square,0.9,0.9
ST06,870,Number of taxa: 870,#B7AD13,square,0.9,0.9
ST07,832,Number of taxa: 832,#B7AD13,square,0.9,0.9
ST14,973,Number of taxa: 973,#B7AD13,square,0.9,0.9
ST16,841,Number of taxa: 841,#B7AD13,square,0.9,0.9
ST21,997,Number of taxa: 997,#B7AD13,square,0.9,0.9
ST24,949,Number of taxa: 949,#B7AD13,square,0.9,0.9
ST27,847,Number of taxa: 847,#B7AD13,square,0.9,0.9
ST30,1045,Number of taxa: 1045,#B29215,square,0.9,0.9
ST32,1001,Number of taxa: 1001,#B29215,square,0.9,0.9
ST33,1067,Number of taxa: 1067,#B29215,square,0.9,0.9
ST34,1041,Number of taxa: 1041,#B29215,square,0.9,0.9
ST35,1066,Number of taxa: 1066,#B29215,square,0.9,0.9
ST36,1093,Number of taxa: 1093,#B29215,square,0.9,0.9
ST37,603,Number of taxa: 603,#BCC812,square,0.9,0.9
ST43,1107,Number of taxa: 1107,#B29215,square,0.9,0.9
ST44,977,Number of taxa: 977,#B7AD13,square,0.9,0.9
ST45,1152,Number of taxa: 1152,#B29215,square,0.9,0.9
ST47,1278,Number of taxa: 1278,#AD7716,square,0.9,0.9
ST51,1133,Number of taxa: 1133,#B29215,square,0.9,0.9
ST52,948,Number of taxa: 948,#B7AD13,square,0.9,0.9
ST54,1052,Number of taxa: 1052,#B29215,square,0.9,0.9
ST58,901,Number of taxa: 901,#B7AD13,square,0.9,0.9
ST60,894,Number of taxa: 894,#B7AD13,square,0.9,0.9
ST62,899,Number of taxa: 899,#B7AD13,square,0.9,0.9
ST64,1001,Number of taxa: 1001,#B29215,square,0.9,0.9
ST66,1064,Number of taxa: 1064,#B29215,square,0.9,0.9
ST68,957,Number of taxa: 957,#B7AD13,square,0.9,0.9
ST71,936,Number of taxa: 936,#B7AD13,square,0.9,0.9
ST72,900,Number of taxa: 900,#B7AD13,square,0.9,0.9
ST76,1328,Number of taxa: 1328,#AD7716,square,0.9,0.9
ST77,880,Number of taxa: 880,#B7AD13,square,0.9,0.9
ST81,964,Number of taxa: 964,#B7AD13,square,0.9,0.9
ST82,878,Number of taxa: 878,#B7AD13,square,0.9,0.9
ST83,780,Number of taxa: 780,#B7AD13,square,0.9,0.9
ST85,999,Number of taxa: 999,#B7AD13,square,0.9,0.9
ST88,850,Number of taxa: 850,#B7AD13,square,0.9,0.9
ST89,897,Number of taxa: 897,#B7AD13,square,0.9,0.9
ST92,864,Number of taxa: 864,#B7AD13,square,0.9,0.9
ST94,777,Number of taxa: 777,#B7AD13,square,0.9,0.9
ST97,988,Number of taxa: 988,#B7AD13,square,0.9,0.9
ST98,809,Number of taxa: 809,#B7AD13,square,0.9,0.9
ST99,851,Number of taxa: 851,#B7AD13,square,0.9,0.9
SU02,790,Number of taxa: 790,#B7AD13,square,0.9,0.9
SU04,674,Number of taxa: 674,#BCC812,square,0.9,0.9
SU05,868,Number of taxa: 868,#B7AD13,square,0.9,0.9
SU06,889,Number of taxa: 889,#B7AD13,square,0.9,0.9
SU07,792,Number of taxa: 792,#B7AD13,square,0.9,0.9
SU08,895,Number of taxa: 895,#B7AD13,square,0.9,0.9
SU11,1137,Number of taxa: 1137,#B29215,square,0.9,0.9
SU15,763,Number of taxa: 763,#B7AD13,square,0.9,0.9
SU16,1071,Number of taxa: 1071,#B29215,square,0.9,0.9
SU17,780,Number of taxa: 780,#B7AD13,square,0.9,0.9
SU18,961,Number of taxa: 961,#B7AD13,square,0.9,0.9
SU19,776,Number of taxa: 776,#B7AD13,square,0.9,0.9
SU27,837,Number of taxa: 837,#B7AD13,square,0.9,0.9
SU31,1275,Number of taxa: 1275,#AD7716,square,0.9,0.9
SU35,904,Number of taxa: 904,#B7AD13,square,0.9,0.9
SU37,979,Number of taxa: 979,#B7AD13,square,0.9,0.9
SU44,988,Number of taxa: 988,#B7AD13,square,0.9,0.9
SU50,1250,Number of taxa: 1250,#AD7716,square,0.9,0.9
SU55,981,Number of taxa: 981,#B7AD13,square,0.9,0.9
SU62,988,Number of taxa: 988,#B7AD13,square,0.9,0.9
SU65,1147,Number of taxa: 1147,#B29215,square,0.9,0.9
SU69,1070,Number of taxa: 1070,#B29215,square,0.9,0.9
SU71,1040,Number of taxa: 1040,#B29215,square,0.9,0.9
SU75,1226,Number of taxa: 1226,#B29215,square,0.9,0.9
SU92,954,Number of taxa: 954,#B7AD13,square,0.9,0.9
SX09,573,Number of taxa: 573,#BCC812,square,0.9,0.9
SX48,739,Number of taxa: 739,#BCC812,square,0.9,0.9
SX57,720,Number of taxa: 720,#BCC812,square,0.9,0.9
SX63,618,Number of taxa: 618,#BCC812,square,0.9,0.9
SX67,667,Number of taxa: 667,#BCC812,square,0.9,0.9
SX75,851,Number of taxa: 851,#B7AD13,square,0.9,0.9
SX83,640,Number of taxa: 640,#BCC812,square,0.9,0.9
SX94,316,Number of taxa: 316,#C1E311,square,0.9,0.9
SY07,422,Number of taxa: 422,#C1E311,square,0.9,0.9
SY48,561,Number of taxa: 561,#BCC812,square,0.9,0.9
SY59,966,Number of taxa: 966,#B7AD13,square,0.9,0.9
SY67,1133,Number of taxa: 1133,#B29215,square,0.9,0.9
SY87,516,Number of taxa: 516,#BCC812,square,0.9,0.9
SZ47,695,Number of taxa: 695,#BCC812,square,0.9,0.9
SZ49,1159,Number of taxa: 1159,#B29215,square,0.9,0.9
SZ79,966,Number of taxa: 966,#B7AD13,square,0.9,0.9
SZ89,1024,Number of taxa: 1024,#B29215,square,0.9,0.9
SZ99,719,Number of taxa: 719,#BCC812,square,0.9,0.9
T11,689,Number of taxa: 689,#BCC812,square,0.9,0.9
TA02,1044,Number of taxa: 1044,#B29215,square,0.9,0.9
TA03,953,Number of taxa: 953,#B7AD13,square,0.9,0.9
TA04,815,Number of taxa: 815,#B7AD13,square,0.9,0.9
TA05,716,Number of taxa: 716,#BCC812,square,0.9,0.9
TA06,581,Number of taxa: 581,#BCC812,square,0.9,0.9
TA09,800,Number of taxa: 800,#B7AD13,square,0.9,0.9
TA12,881,Number of taxa: 881,#B7AD13,square,0.9,0.9
TA13,739,Number of taxa: 739,#BCC812,square,0.9,0.9
TA14,736,Number of taxa: 736,#BCC812,square,0.9,0.9
TA15,492,Number of taxa: 492,#C1E311,square,0.9,0.9
TA16,764,Number of taxa: 764,#B7AD13,square,0.9,0.9
TA20,906,Number of taxa: 906,#B7AD13,square,0.9,0.9
TA22,655,Number of taxa: 655,#BCC812,square,0.9,0.9
TA23,537,Number of taxa: 537,#BCC812,square,0.9,0.9
TA24,516,Number of taxa: 516,#BCC812,square,0.9,0.9
TA26,459,Number of taxa: 459,#C1E311,square,0.9,0.9
TA27,513,Number of taxa: 513,#BCC812,square,0.9,0.9
TA30,970,Number of taxa: 970,#B7AD13,square,0.9,0.9
TA32,651,Number of taxa: 651,#BCC812,square,0.9,0.9
TA33,318,Number of taxa: 318,#C1E311,square,0.9,0.9
TF00,1191,Number of taxa: 1191,#B29215,square,0.9,0.9
TF03,805,Number of taxa: 805,#B7AD13,square,0.9,0.9
TF04,968,Number of taxa: 968,#B7AD13,square,0.9,0.9
TF08,735,Number of taxa: 735,#BCC812,square,0.9,0.9
TF11,898,Number of taxa: 898,#B7AD13,square,0.9,0.9
TF12,712,Number of taxa: 712,#BCC812,square,0.9,0.9
TF13,699,Number of taxa: 699,#BCC812,square,0.9,0.9
TF20,838,Number of taxa: 838,#B7AD13,square,0.9,0.9
TF21,674,Number of taxa: 674,#BCC812,square,0.9,0.9
TF22,874,Number of taxa: 874,#B7AD13,square,0.9,0.9
TF23,744,Number of taxa: 744,#BCC812,square,0.9,0.9
TF24,630,Number of taxa: 630,#BCC812,square,0.9,0.9
TF29,711,Number of taxa: 711,#BCC812,square,0.9,0.9
TF30,685,Number of taxa: 685,#BCC812,square,0.9,0.9
TF31,634,Number of taxa: 634,#BCC812,square,0.9,0.9
TF32,711,Number of taxa: 711,#BCC812,square,0.9,0.9
TF33,739,Number of taxa: 739,#BCC812,square,0.9,0.9
TF37,795,Number of taxa: 795,#B7AD13,square,0.9,0.9
TF40,845,Number of taxa: 845,#B7AD13,square,0.9,0.9
TF43,441,Number of taxa: 441,#C1E311,square,0.9,0.9
TF44,515,Number of taxa: 515,#BCC812,square,0.9,0.9
TF45,813,Number of taxa: 813,#B7AD13,square,0.9,0.9
TF46,878,Number of taxa: 878,#B7AD13,square,0.9,0.9
TF49,845,Number of taxa: 845,#B7AD13,square,0.9,0.9
TF50,700,Number of taxa: 700,#BCC812,square,0.9,0.9
TF51,643,Number of taxa: 643,#BCC812,square,0.9,0.9
TF52,608,Number of taxa: 608,#BCC812,square,0.9,0.9
TF55,738,Number of taxa: 738,#BCC812,square,0.9,0.9
TF56,834,Number of taxa: 834,#B7AD13,square,0.9,0.9
TF57,672,Number of taxa: 672,#BCC812,square,0.9,0.9
TF64,823,Number of taxa: 823,#B7AD13,square,0.9,0.9
TF74,943,Number of taxa: 943,#B7AD13,square,0.9,0.9
TF80,941,Number of taxa: 941,#B7AD13,square,0.9,0.9
TF84,982,Number of taxa: 982,#B7AD13,square,0.9,0.9
TG30,1122,Number of taxa: 1122,#B29215,square,0.9,0.9
TG41,1053,Number of taxa: 1053,#B29215,square,0.9,0.9
TG50,931,Number of taxa: 931,#B7AD13,square,0.9,0.9
TG51,741,Number of taxa: 741,#BCC812,square,0.9,0.9
TL06,847,Number of taxa: 847,#B7AD13,square,0.9,0.9
TL07,756,Number of taxa: 756,#B7AD13,square,0.9,0.9
TL08,879,Number of taxa: 879,#B7AD13,square,0.9,0.9
TL15,951,Number of taxa: 951,#B7AD13,square,0.9,0.9
TL17,797,Number of taxa: 797,#B7AD13,square,0.9,0.9
TL18,830,Number of taxa: 830,#B7AD13,square,0.9,0.9
TL19,1109,Number of taxa: 1109,#B29215,square,0.9,0.9
TL20,1278,Number of taxa: 1278,#AD7716,square,0.9,0.9
TL23,1044,Number of taxa: 1044,#B29215,square,0.9,0.9
TL24,1006,Number of taxa: 1006,#B29215,square,0.9,0.9
TL28,1022,Number of taxa: 1022,#B29215,square,0.9,0.9
TL29,939,Number of taxa: 939,#B7AD13,square,0.9,0.9
TL33,841,Number of taxa: 841,#B7AD13,square,0.9,0.9
TL34,1053,Number of taxa: 1053,#B29215,square,0.9,0.9
TL38,894,Number of taxa: 894,#B7AD13,square,0.9,0.9
TL39,677,Number of taxa: 677,#BCC812,square,0.9,0.9
TL42,967,Number of taxa: 967,#B7AD13,square,0.9,0.9
TL43,878,Number of taxa: 878,#B7AD13,square,0.9,0.9
TL47,867,Number of taxa: 867,#B7AD13,square,0.9,0.9
TL48,870,Number of taxa: 870,#B7AD13,square,0.9,0.9
TL49,952,Number of taxa: 952,#B7AD13,square,0.9,0.9
TL52,982,Number of taxa: 982,#B7AD13,square,0.9,0.9
TL55,1036,Number of taxa: 1036,#B29215,square,0.9,0.9
TL57,1071,Number of taxa: 1071,#B29215,square,0.9,0.9
TL59,658,Number of taxa: 658,#BCC812,square,0.9,0.9
TL63,790,Number of taxa: 790,#B7AD13,square,0.9,0.9
TL64,835,Number of taxa: 835,#B7AD13,square,0.9,0.9
TL67,963,Number of taxa: 963,#B7AD13,square,0.9,0.9
TL68,756,Number of taxa: 756,#B7AD13,square,0.9,0.9
TL69,806,Number of taxa: 806,#B7AD13,square,0.9,0.9
TL70,1029,Number of taxa: 1029,#B29215,square,0.9,0.9
TL71,866,Number of taxa: 866,#B7AD13,square,0.9,0.9
TL74,821,Number of taxa: 821,#B7AD13,square,0.9,0.9
TL76,966,Number of taxa: 966,#B7AD13,square,0.9,0.9
TL80,916,Number of taxa: 916,#B7AD13,square,0.9,0.9
TL83,968,Number of taxa: 968,#B7AD13,square,0.9,0.9
TL86,1098,Number of taxa: 1098,#B29215,square,0.9,0.9
TL90,773,Number of taxa: 773,#B7AD13,square,0.9,0.9
TL94,865,Number of taxa: 865,#B7AD13,square,0.9,0.9
TL96,955,Number of taxa: 955,#B7AD13,square,0.9,0.9
TL97,978,Number of taxa: 978,#B7AD13,square,0.9,0.9
TM00,634,Number of taxa: 634,#BCC812,square,0.9,0.9
TM04,917,Number of taxa: 917,#B7AD13,square,0.9,0.9
TM06,787,Number of taxa: 787,#B7AD13,square,0.9,0.9
TM07,1001,Number of taxa: 1001,#B29215,square,0.9,0.9
TM15,906,Number of taxa: 906,#B7AD13,square,0.9,0.9
TM18,888,Number of taxa: 888,#B7AD13,square,0.9,0.9
TM21,709,Number of taxa: 709,#BCC812,square,0.9,0.9
TM22,767,Number of taxa: 767,#B7AD13,square,0.9,0.9
TM23,1178,Number of taxa: 1178,#B29215,square,0.9,0.9
TM24,1158,Number of taxa: 1158,#B29215,square,0.9,0.9
TM25,986,Number of taxa: 986,#B7AD13,square,0.9,0.9
TM26,801,Number of taxa: 801,#B7AD13,square,0.9,0.9
TM27,765,Number of taxa: 765,#B7AD13,square,0.9,0.9
TM28,948,Number of taxa: 948,#B7AD13,square,0.9,0.9
TM36,966,Number of taxa: 966,#B7AD13,square,0.9,0.9
TM44,583,Number of taxa: 583,#BCC812,square,0.9,0.9
TQ01,1221,Number of taxa: 1221,#B29215,square,0.9,0.9
TQ03,1024,Number of taxa: 1024,#B29215,square,0.9,0.9
TQ21,1173,Number of taxa: 1173,#B29215,square,0.9,0.9
TQ23,1112,Number of taxa: 1112,#B29215,square,0.9,0.9
TQ31,1078,Number of taxa: 1078,#B29215,square,0.9,0.9
TQ42,1066,Number of taxa: 1066,#B29215,square,0.9,0.9
TQ43,1026,Number of taxa: 1026,#B29215,square,0.9,0.9
TQ44,942,Number of taxa: 942,#B7AD13,square,0.9,0.9
TQ53,1039,Number of taxa: 1039,#B29215,square,0.9,0.9
TQ54,999,Number of taxa: 999,#B7AD13,square,0.9,0.9
TQ61,930,Number of taxa: 930,#B7AD13,square,0.9,0.9
TQ72,914,Number of taxa: 914,#B7AD13,square,0.9,0.9
TQ73,889,Number of taxa: 889,#B7AD13,square,0.9,0.9
TQ77,976,Number of taxa: 976,#B7AD13,square,0.9,0.9
TQ78,984,Number of taxa: 984,#B7AD13,square,0.9,0.9
TQ80,595,Number of taxa: 595,#BCC812,square,0.9,0.9
TQ81,1084,Number of taxa: 1084,#B29215,square,0.9,0.9
TQ83,829,Number of taxa: 829,#B7AD13,square,0.9,0.9
TQ85,947,Number of taxa: 947,#B7AD13,square,0.9,0.9
TQ86,960,Number of taxa: 960,#B7AD13,square,0.9,0.9
TQ87,729,Number of taxa: 729,#BCC812,square,0.9,0.9
TQ88,1038,Number of taxa: 1038,#B29215,square,0.9,0.9
TQ92,974,Number of taxa: 974,#B7AD13,square,0.9,0.9
TQ94,1017,Number of taxa: 1017,#B29215,square,0.9,0.9
TQ95,866,Number of taxa: 866,#B7AD13,square,0.9,0.9
TQ96,966,Number of taxa: 966,#B7AD13,square,0.9,0.9
TQ97,689,Number of taxa: 689,#BCC812,square,0.9,0.9
TQ99,806,Number of taxa: 806,#B7AD13,square,0.9,0.9
TR02,955,Number of taxa: 955,#B7AD13,square,0.9,0.9
TR03,872,Number of taxa: 872,#B7AD13,square,0.9,0.9
TR04,1021,Number of taxa: 1021,#B29215,square,0.9,0.9
TR05,1024,Number of taxa: 1024,#B29215,square,0.9,0.9
TR07,488,Number of taxa: 488,#C1E311,square,0.9,0.9
TR09,527,Number of taxa: 527,#BCC812,square,0.9,0.9
TR12,298,Number of taxa: 298,#C1E311,square,0.9,0.9
TR13,1024,Number of taxa: 1024,#B29215,square,0.9,0.9
TR14,849,Number of taxa: 849,#B7AD13,square,0.9,0.9
TR15,1049,Number of taxa: 1049,#B29215,square,0.9,0.9
TR23,853,Number of taxa: 853,#B7AD13,square,0.9,0.9
TR24,852,Number of taxa: 852,#B7AD13,square,0.9,0.9
TR25,937,Number of taxa: 937,#B7AD13,square,0.9,0.9
TR26,962,Number of taxa: 962,#B7AD13,square,0.9,0.9
TR33,315,Number of taxa: 315,#C1E311,square,0.9,0.9
TR46,238,Number of taxa: 238,#C6FF10,square,0.9,0.9
TV49,696,Number of taxa: 696,#BCC812,square,0.9,0.9
TV59,1049,Number of taxa: 1049,#B29215,square,0.9,0.9
W03,479,Number of taxa: 479,#C1E311,square,0.9,0.9
W57,575,Number of taxa: 575,#BCC812,square,0.9,0.9
W66,624,Number of taxa: 624,#BCC812,square,0.9,0.9
W87,696,Number of taxa: 696,#BCC812,square,0.9,0.9
W89,609,Number of taxa: 609,#BCC812,square,0.9,0.9
WV27,1143,Number of taxa: 1143,#B29215,square,0.9,0.9
WV54,826,Number of taxa: 826,#B7AD13,square,0.9,0.9
WV74,505,Number of taxa: 505,#BCC812,square,0.9,0.9
X59,438,Number of taxa: 438,#C1E311,square,0.9,0.9
X69,475,Number of taxa: 475,#C1E311,square,0.9,0.9
NS87,555,Number of taxa: 555,#BCC812,square,0.9,0.9
NG81,550,Number of taxa: 550,#BCC812,square,0.9,0.9
NG83,610,Number of taxa: 610,#BCC812,square,0.9,0.9
C81,634,Number of taxa: 634,#BCC812,square,0.9,0.9
C91,635,Number of taxa: 635,#BCC812,square,0.9,0.9
D02,492,Number of taxa: 492,#C1E311,square,0.9,0.9
D30,671,Number of taxa: 671,#BCC812,square,0.9,0.9
G40,457,Number of taxa: 457,#C1E311,square,0.9,0.9
G82,454,Number of taxa: 454,#C1E311,square,0.9,0.9
G84,515,Number of taxa: 515,#BCC812,square,0.9,0.9
G93,391,Number of taxa: 391,#C1E311,square,0.9,0.9
G96,518,Number of taxa: 518,#BCC812,square,0.9,0.9
H27,501,Number of taxa: 501,#BCC812,square,0.9,0.9
H29,504,Number of taxa: 504,#BCC812,square,0.9,0.9
H61,512,Number of taxa: 512,#BCC812,square,0.9,0.9
H88,668,Number of taxa: 668,#BCC812,square,0.9,0.9
H96,688,Number of taxa: 688,#BCC812,square,0.9,0.9
HY42,484,Number of taxa: 484,#C1E311,square,0.9,0.9
J23,444,Number of taxa: 444,#C1E311,square,0.9,0.9
J28,615,Number of taxa: 615,#BCC812,square,0.9,0.9
J29,576,Number of taxa: 576,#BCC812,square,0.9,0.9
J31,500,Number of taxa: 500,#BCC812,square,0.9,0.9
M20,639,Number of taxa: 639,#BCC812,square,0.9,0.9
M50,518,Number of taxa: 518,#BCC812,square,0.9,0.9
M99,496,Number of taxa: 496,#C1E311,square,0.9,0.9
N09,519,Number of taxa: 519,#BCC812,square,0.9,0.9
N22,512,Number of taxa: 512,#BCC812,square,0.9,0.9
N51,467,Number of taxa: 467,#C1E311,square,0.9,0.9
NB32,401,Number of taxa: 401,#C1E311,square,0.9,0.9
NC10,431,Number of taxa: 431,#C1E311,square,0.9,0.9
NC14,551,Number of taxa: 551,#BCC812,square,0.9,0.9
NC30,444,Number of taxa: 444,#C1E311,square,0.9,0.9
NC51,490,Number of taxa: 490,#C1E311,square,0.9,0.9
NC74,372,Number of taxa: 372,#C1E311,square,0.9,0.9
ND02,382,Number of taxa: 382,#C1E311,square,0.9,0.9
NF70,523,Number of taxa: 523,#BCC812,square,0.9,0.9
NG33,559,Number of taxa: 559,#BCC812,square,0.9,0.9
NG47,502,Number of taxa: 502,#BCC812,square,0.9,0.9
NG62,712,Number of taxa: 712,#BCC812,square,0.9,0.9
NG72,691,Number of taxa: 691,#BCC812,square,0.9,0.9
NH21,428,Number of taxa: 428,#C1E311,square,0.9,0.9
NH26,400,Number of taxa: 400,#C1E311,square,0.9,0.9
NH28,336,Number of taxa: 336,#C1E311,square,0.9,0.9
NH32,439,Number of taxa: 439,#C1E311,square,0.9,0.9
NH34,388,Number of taxa: 388,#C1E311,square,0.9,0.9
NH44,579,Number of taxa: 579,#BCC812,square,0.9,0.9
NH51,458,Number of taxa: 458,#C1E311,square,0.9,0.9
NH58,386,Number of taxa: 386,#C1E311,square,0.9,0.9
NH81,652,Number of taxa: 652,#BCC812,square,0.9,0.9
NH83,406,Number of taxa: 406,#C1E311,square,0.9,0.9
NJ33,611,Number of taxa: 611,#BCC812,square,0.9,0.9
NK05,579,Number of taxa: 579,#BCC812,square,0.9,0.9
NK06,520,Number of taxa: 520,#BCC812,square,0.9,0.9
NM39,581,Number of taxa: 581,#BCC812,square,0.9,0.9
NM44,559,Number of taxa: 559,#BCC812,square,0.9,0.9
NM63,442,Number of taxa: 442,#C1E311,square,0.9,0.9
NN29,507,Number of taxa: 507,#BCC812,square,0.9,0.9
NN38,447,Number of taxa: 447,#C1E311,square,0.9,0.9
NN42,507,Number of taxa: 507,#BCC812,square,0.9,0.9
NN44,386,Number of taxa: 386,#C1E311,square,0.9,0.9
NN54,492,Number of taxa: 492,#C1E311,square,0.9,0.9
NN68,421,Number of taxa: 421,#C1E311,square,0.9,0.9
NN90,556,Number of taxa: 556,#BCC812,square,0.9,0.9
NO05,462,Number of taxa: 462,#C1E311,square,0.9,0.9
NO18,515,Number of taxa: 515,#BCC812,square,0.9,0.9
